order_number,client_id,client_name,service_type,created_at,updated_at,order_status,total_weight_value,total_weight_unit,total_volume_value,total_volume_unit,shipment_number,ship_from_ward,ship_from_district,ship_from_province,ship_from_full_address,ship_to_ward,ship_to_district,ship_to_province,ship_to_full_address,shipment_status,shipments_summary_description,shipments_summary_name,shipments_summary_quantity,shipments_summary_weight_unit,shipments_summary_weight_value,allocation_factor,trip_code,trip_reference_code,trip_status,stop_points,license_plate,sequence_number,stop_type,location_name,actual_arrival_datetime,actual_departure_datetime,vehicle_type,vehicle_capacity_unit,xe_ghn_cung_cap,vehicle_dimensions_height,vehicle_dimensions_length,vehicle_dimensions_unit,vehicle_dimensions_width,xe_kh_yeu_cau,required_max_volume_value,required_max_volume_unit,trip_updated_at,sync_status,rn
79195204044730368,1006,SF | AQUA B2B,FTL,2026-04-24 18:37:20+00:00,2026-05-25 02:07:41.920332+00:00,DELIVERED,79.0,KG,0.0,M3,S79195204057305088,Xã Bạch Sam,Thị xã Mỹ Hào,Hưng Yên,"Kho K09 – Công ty One One, Bạch Sam, Mỹ Hào, Hưng Yên",Phường An Biên,,Hải Phòng,"Số 268 phố Trần Nguyên Hãn , Phường An Biên , Thành phố Hải Phòng , Việt Nam",DELIVERED,50H65738,WB202604240051,1,KG,79.0,1,3CodQftIG0HAMbUnQt74yaTn08d,FTL2604250FZJMMSA,COMPLETED,"[{""full_address"":""Kho K09 – Công ty One One, Bạch Sam, Mỹ Hào, Hưng Yên"",""sequence_number"":1,""stop_status"":""DEPARTED"",""stop_type"":""PICKUP""},{""full_address"":""Số 268 phố Trần Nguyên Hãn , Phường An Biên , Thành phố Hải Phòng , Việt Nam"",""sequence_number"":2,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""},{""full_address"":""đường TL360, Xã An Lão, Thành phố Hải Phòng, Việt Nam"",""sequence_number"":3,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""},{""full_address"":""Cụm Công nghiệp Vĩnh Niệm, Phường An Biên , Thành phố Hải Phòng, Việt Nam"",""sequence_number"":4,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""},{""full_address"":""Khu Hoàng Xá, Xã An Lão , Thành phố Hải Phòng, Việt Nam"",""sequence_number"":5,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""}]",50H-65738,5,DELIVERY,8780 ĐMM_HPH_ALA - Ngô QuyềN,2026-04-24 23:54:30.984000+00:00,2026-04-24 23:54:36.948000+00:00,truck,KG,5000,2200,6200,CM,2150,3500,16.77,M3,2026-04-24 23:54:39.366000+00:00,SYNCED,5
79914598068670464,1007,Công Ty Tnhh LX Pantos Việt Nam,FTL,2026-04-26 18:15:57+00:00,2026-05-25 02:09:46.995610+00:00,DELIVERED,2856.0,KG,17.85,M3,S79914598089629696,Phường Long Bình,Thành phố Biên Hòa,Đồng Nai,"Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai",Phường Bình Tây,,Hồ Chí Minh,"85 PHAM DINH HO, PHUONG BINH TAY, TP.HO CHI MINH",DELIVERED,50H-87040 - Hồ Văn Quý,17634478,140,KG,2856.0,1,3CuF4jsP5ve2L8DcaQ27lqRbPGG,FTL260427NKB2W3MF,COMPLETED,"[{""full_address"":""Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai"",""sequence_number"":1,""stop_status"":""DEPARTED"",""stop_type"":""PICKUP""},{""full_address"":""85 PHAM DINH HO, PHUONG BINH TAY, TP.HO CHI MINH"",""sequence_number"":2,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""}]",50H-87040,1,PICKUP,"DONG NAI BRANCH - MAXIDI VIETNAM CO., LTD",2026-04-27 03:36:58.297000+00:00,2026-04-27 03:37:06.007000+00:00,truck,KG,1900,1,1,CM,1,3500,16.77,M3,2026-04-27 05:41:08.783000+00:00,SYNCED,1
79914598068670464,1007,Công Ty Tnhh LX Pantos Việt Nam,FTL,2026-04-26 18:15:57+00:00,2026-05-25 02:09:46.995610+00:00,DELIVERED,2856.0,KG,17.85,M3,S79914598089629696,Phường Long Bình,Thành phố Biên Hòa,Đồng Nai,"Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai",Phường Bình Tây,,Hồ Chí Minh,"85 PHAM DINH HO, PHUONG BINH TAY, TP.HO CHI MINH",DELIVERED,50H-87040 - Hồ Văn Quý,17634478,140,KG,2856.0,1,3CuF4jsP5ve2L8DcaQ27lqRbPGG,FTL260427NKB2W3MF,COMPLETED,"[{""full_address"":""Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai"",""sequence_number"":1,""stop_status"":""DEPARTED"",""stop_type"":""PICKUP""},{""full_address"":""85 PHAM DINH HO, PHUONG BINH TAY, TP.HO CHI MINH"",""sequence_number"":2,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""}]",50H-87040,2,DELIVERY,HONG LOI NAM - HCM_KHO 85 PHAM DINH HO,2026-04-27 05:40:59.229000+00:00,2026-04-27 05:41:05.525000+00:00,truck,KG,1900,1,1,CM,1,3500,16.77,M3,2026-04-27 05:41:08.783000+00:00,SYNCED,2
87892214461497344,1006,SF | AQUA B2B,FTL,2026-05-18 18:36:09.553884+00:00,2026-05-25 02:08:30.656267+00:00,DELIVERED,4319.0,KG,0.0,M3,S87892214478282752,Phường Long Bình,Thành phố Biên Hòa,Đồng Nai,"IDC Tân Cảng Long Bình, số 10 Phan Đăng Lưu, KP7, phường Long Bình, Biên Hòa, Đồng Nai",Phường Bình Minh,,Tây Ninh,"Thửa đất số 411 và 653, tờ bản đồ số 18 , ấp Bàu Lùn, Phường Bình Minh , Tỉnh Tây Ninh, Việt Nam",DELIVERED,50H60382,WB202605180151,101,KG,4319.0,1,3DuQFJrpKxcOAk3WpiyWfn8RrYi,FTL2605194F7BQKVL,COMPLETED,"[{""full_address"":""IDC Tân Cảng Long Bình, số 10 Phan Đăng Lưu, KP7, phường Long Bình, Biên Hòa, Đồng Nai"",""sequence_number"":1,""stop_status"":""DEPARTED"",""stop_type"":""PICKUP""},{""full_address"":""Thửa đất số 411 và 653, tờ bản đồ số 18 , ấp Bàu Lùn, Phường Bình Minh , Tỉnh Tây Ninh, Việt Nam"",""sequence_number"":2,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""}]",50H-60382,1,PICKUP,AQUA ĐỒNG NAI,2026-05-19 04:15:22.515000+00:00,2026-05-19 06:33:32.998000+00:00,truck,KG,8000,2300,9580,CM,2350,8000,47.0,M3,2026-05-19 12:45:55.161000+00:00,SYNCED,1
87892214461497344,1006,SF | AQUA B2B,FTL,2026-05-18 18:36:09.553884+00:00,2026-05-25 02:08:30.656267+00:00,DELIVERED,4319.0,KG,0.0,M3,S87892214478282752,Phường Long Bình,Thành phố Biên Hòa,Đồng Nai,"IDC Tân Cảng Long Bình, số 10 Phan Đăng Lưu, KP7, phường Long Bình, Biên Hòa, Đồng Nai",Phường Bình Minh,,Tây Ninh,"Thửa đất số 411 và 653, tờ bản đồ số 18 , ấp Bàu Lùn, Phường Bình Minh , Tỉnh Tây Ninh, Việt Nam",DELIVERED,50H60382,WB202605180151,101,KG,4319.0,1,3DuQFJrpKxcOAk3WpiyWfn8RrYi,FTL2605194F7BQKVL,COMPLETED,"[{""full_address"":""IDC Tân Cảng Long Bình, số 10 Phan Đăng Lưu, KP7, phường Long Bình, Biên Hòa, Đồng Nai"",""sequence_number"":1,""stop_status"":""DEPARTED"",""stop_type"":""PICKUP""},{""full_address"":""Thửa đất số 411 và 653, tờ bản đồ số 18 , ấp Bàu Lùn, Phường Bình Minh , Tỉnh Tây Ninh, Việt Nam"",""sequence_number"":2,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""}]",50H-60382,2,DELIVERY,13569 ĐCN_TNI - Kho CN ĐMX Tây Ninh,2026-05-19 12:45:45.581000+00:00,2026-05-19 12:45:51.935000+00:00,truck,KG,8000,2300,9580,CM,2350,8000,47.0,M3,2026-05-19 12:45:55.161000+00:00,SYNCED,2
91516218548158464,1006,SF | AQUA B2B,FTL,2026-05-28 18:36:39.459560+00:00,2026-05-30 02:15:57.917282+00:00,DELIVERED,4525.0,KG,0.0,M3,S91516218569134080,Phường Long Bình,Thành phố Biên Hòa,Đồng Nai,"IDC Tân Cảng Long Bình, số 10 Phan Đăng Lưu, KP7, phường Long Bình, Biên Hòa, Đồng Nai",Phường An Lạc,,Hồ Chí Minh,"1185 Lê Đức Anh, Phường An Lạc , Thành phố Hồ Chí Minh, Việt Nam",DELIVERED,50H00256,WB202605280211,65,KG,4525.0,1,3EMfXgobHxlUSdFZ98CZtFJeZKB,FTL260529BOV8BYOM,COMPLETED,"[{""full_address"":""IDC Tân Cảng Long Bình, số 10 Phan Đăng Lưu, KP7, phường Long Bình, Biên Hòa, Đồng Nai"",""sequence_number"":1,""stop_status"":""DEPARTED"",""stop_type"":""PICKUP""},{""full_address"":""1185 Lê Đức Anh, Phường An Lạc , Thành phố Hồ Chí Minh, Việt Nam"",""sequence_number"":2,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""}]",50H-00256,1,PICKUP,AQUA ĐỒNG NAI,2026-05-30 02:15:44.170000+00:00,2026-05-30 02:15:50.838000+00:00,truck,KG,8000,3150,8500,CM,2510,8000,47.0,M3,2026-05-30 02:16:03.360000+00:00,SYNCED,1
91516218548158464,1006,SF | AQUA B2B,FTL,2026-05-28 18:36:39.459560+00:00,2026-05-30 02:15:57.917282+00:00,DELIVERED,4525.0,KG,0.0,M3,S91516218569134080,Phường Long Bình,Thành phố Biên Hòa,Đồng Nai,"IDC Tân Cảng Long Bình, số 10 Phan Đăng Lưu, KP7, phường Long Bình, Biên Hòa, Đồng Nai",Phường An Lạc,,Hồ Chí Minh,"1185 Lê Đức Anh, Phường An Lạc , Thành phố Hồ Chí Minh, Việt Nam",DELIVERED,50H00256,WB202605280211,65,KG,4525.0,1,3EMfXgobHxlUSdFZ98CZtFJeZKB,FTL260529BOV8BYOM,COMPLETED,"[{""full_address"":""IDC Tân Cảng Long Bình, số 10 Phan Đăng Lưu, KP7, phường Long Bình, Biên Hòa, Đồng Nai"",""sequence_number"":1,""stop_status"":""DEPARTED"",""stop_type"":""PICKUP""},{""full_address"":""1185 Lê Đức Anh, Phường An Lạc , Thành phố Hồ Chí Minh, Việt Nam"",""sequence_number"":2,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""}]",50H-00256,2,DELIVERY,CÔNG TY TNHH CAO PHONG - SIÊU T HỊ ĐIỆN MÁY NỘI THẤT CHỢ LỚN - ĐỊA ĐIỂM KINH DOANH BÌNH TÂN 2,2026-05-30 02:15:53.049000+00:00,2026-05-30 02:16:00.667000+00:00,truck,KG,8000,3150,8500,CM,2510,8000,47.0,M3,2026-05-30 02:16:03.360000+00:00,SYNCED,2
91880095764971520,1007,Công Ty Tnhh LX Pantos Việt Nam,FTL,2026-05-29 18:42:34.548636+00:00,2026-05-30 07:49:08.588658+00:00,DELIVERED,2856.0,KG,140.0,M3,S91880095785947136,Phường Long Bình,Thành phố Biên Hòa,Đồng Nai,"Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai",Phường Bình Tây,,Hồ Chí Minh,"85 PHAM DINH HO, PHUONG BINH TAY, TP.HO CHI MINH",DELIVERED,50H-87355 - Nguyễn Lê Minh Nhật,17958201,140,KG,2856.0,1,3EPVO9ryeShTjQYfUReruxEnjgc,FTL260530OLUB3DD1,COMPLETED,"[{""full_address"":""Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai"",""sequence_number"":1,""stop_status"":""DEPARTED"",""stop_type"":""PICKUP""},{""full_address"":""85 PHAM DINH HO, PHUONG BINH TAY, TP.HO CHI MINH"",""sequence_number"":2,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""}]",50H-70198,1,PICKUP,"DONG NAI BRANCH - MAXIDI VIETNAM CO., LTD",2026-05-30 05:09:46.575000+00:00,2026-05-30 05:09:51.416000+00:00,truck,KG,1900,140,140,CM,140,3500,16.77,M3,2026-05-30 07:49:12.632000+00:00,SYNCED,1
91880095764971520,1007,Công Ty Tnhh LX Pantos Việt Nam,FTL,2026-05-29 18:42:34.548636+00:00,2026-05-30 07:49:08.588658+00:00,DELIVERED,2856.0,KG,140.0,M3,S91880095785947136,Phường Long Bình,Thành phố Biên Hòa,Đồng Nai,"Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai",Phường Bình Tây,,Hồ Chí Minh,"85 PHAM DINH HO, PHUONG BINH TAY, TP.HO CHI MINH",DELIVERED,50H-87355 - Nguyễn Lê Minh Nhật,17958201,140,KG,2856.0,1,3EPVO9ryeShTjQYfUReruxEnjgc,FTL260530OLUB3DD1,COMPLETED,"[{""full_address"":""Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai"",""sequence_number"":1,""stop_status"":""DEPARTED"",""stop_type"":""PICKUP""},{""full_address"":""85 PHAM DINH HO, PHUONG BINH TAY, TP.HO CHI MINH"",""sequence_number"":2,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""}]",50H-70198,2,DELIVERY,HONG LOI NAM - HCM_KHO 85 PHAM DINH HO,2026-05-30 06:39:00.404000+00:00,2026-05-30 07:49:10.672000+00:00,truck,KG,1900,140,140,CM,140,3500,16.77,M3,2026-05-30 07:49:12.632000+00:00,SYNCED,2
92256096047079424,1007,Công Ty Tnhh LX Pantos Việt Nam,FTL,2026-05-30 19:36:40.001706+00:00,2026-05-31 05:35:06.896252+00:00,CREATED,1311.0,KG,8.19,M3,S92256096063852544,Phường Long Bình,Thành phố Biên Hòa,Đồng Nai,"Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai",Phường Bình Tây,,Hồ Chí Minh,"SO 45 LE QUANG SUNG, PHUONG BINH TAY, THANH PHO HO CHI MINH",SCHEDULED,50E-22329 - Nguyễn Thảo Khánh Duy,17960358,35,KG,1311.0,1,3ESR5Yq9I001XTlHsKV2z5ceSnA,FTL2605312YOICI5R,IN_TRANSIT,"[{""full_address"":""Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai"",""sequence_number"":1,""stop_status"":""PENDING"",""stop_type"":""PICKUP""},{""full_address"":""SO 45 LE QUANG SUNG, PHUONG BINH TAY, THANH PHO HO CHI MINH"",""sequence_number"":2,""stop_status"":""PENDING"",""stop_type"":""DELIVERY""}]",50H-88707,1,PICKUP,"DONG NAI BRANCH - MAXIDI VIETNAM CO., LTD",,,truck,KG,1900,140,140,CM,140,2500,15.48,M3,2026-05-31 05:35:17.779000+00:00,SYNCED,1
92256096047079424,1007,Công Ty Tnhh LX Pantos Việt Nam,FTL,2026-05-30 19:36:40.001706+00:00,2026-05-31 05:35:06.896252+00:00,CREATED,1311.0,KG,8.19,M3,S92256096063852544,Phường Long Bình,Thành phố Biên Hòa,Đồng Nai,"Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai",Phường Bình Tây,,Hồ Chí Minh,"SO 45 LE QUANG SUNG, PHUONG BINH TAY, THANH PHO HO CHI MINH",SCHEDULED,50E-22329 - Nguyễn Thảo Khánh Duy,17960358,35,KG,1311.0,1,3ESR5Yq9I001XTlHsKV2z5ceSnA,FTL2605312YOICI5R,IN_TRANSIT,"[{""full_address"":""Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai"",""sequence_number"":1,""stop_status"":""PENDING"",""stop_type"":""PICKUP""},{""full_address"":""SO 45 LE QUANG SUNG, PHUONG BINH TAY, THANH PHO HO CHI MINH"",""sequence_number"":2,""stop_status"":""PENDING"",""stop_type"":""DELIVERY""}]",50H-88707,2,DELIVERY,HONG LOI NAM - HCM_45 Le Quang Sung,,,truck,KG,1900,140,140,CM,140,2500,15.48,M3,2026-05-31 05:35:17.779000+00:00,SYNCED,2
80672626917265408,1006,SF | AQUA B2B,FTL,2026-04-28 20:28:05+00:00,2026-05-25 02:07:49.789883+00:00,CREATED,5578.0,KG,0.0,M3,S80672626929831936,Phường Long Bình,Thành phố Biên Hòa,Đồng Nai,"IDC Tân Cảng Long Bình, số 10 Phan Đăng Lưu, KP7, phường Long Bình, Biên Hòa, Đồng Nai",Phường Tân Khánh,,Hồ Chí Minh,"Thửa đất số 643, tờ bản đồ số 10, đường ĐT 743 , khu phố Khánh Hội, Phường Tân Khánh , Thành phố Hồ Chí Minh, Việt Nam",BOOKED,50H19491,WB202604280151,145,KG,5578.0,1,3D09OJidLozqF4dgclb7Gr6X2Nv,FTL260429TJ998TX2,CANCELLED,"[{""full_address"":""IDC Tân Cảng Long Bình, số 10 Phan Đăng Lưu, KP7, phường Long Bình, Biên Hòa, Đồng Nai"",""sequence_number"":1,""stop_status"":""PENDING"",""stop_type"":""PICKUP""},{""full_address"":""Thửa đất số 643, tờ bản đồ số 10, đường ĐT 743 , khu phố Khánh Hội, Phường Tân Khánh , Thành phố Hồ Chí Minh, Việt Nam"",""sequence_number"":2,""stop_status"":""PENDING"",""stop_type"":""DELIVERY""}]",,2,DELIVERY,14931-ĐCN_BDU - Kho CN ĐMX Khánh B ình (Kho Tạm),,,,,0,0,0,,0,11000,65.98,M3,2026-04-30 07:02:38.961000+00:00,SYNCED,1
80672626917265408,1006,SF | AQUA B2B,FTL,2026-04-28 20:28:05+00:00,2026-05-25 02:07:49.789883+00:00,CREATED,5578.0,KG,0.0,M3,S80672626929831936,Phường Long Bình,Thành phố Biên Hòa,Đồng Nai,"IDC Tân Cảng Long Bình, số 10 Phan Đăng Lưu, KP7, phường Long Bình, Biên Hòa, Đồng Nai",Phường Tân Khánh,,Hồ Chí Minh,"Thửa đất số 643, tờ bản đồ số 10, đường ĐT 743 , khu phố Khánh Hội, Phường Tân Khánh , Thành phố Hồ Chí Minh, Việt Nam",BOOKED,50H19491,WB202604280151,145,KG,5578.0,1,3D09OJidLozqF4dgclb7Gr6X2Nv,FTL260429TJ998TX2,CANCELLED,"[{""full_address"":""IDC Tân Cảng Long Bình, số 10 Phan Đăng Lưu, KP7, phường Long Bình, Biên Hòa, Đồng Nai"",""sequence_number"":1,""stop_status"":""PENDING"",""stop_type"":""PICKUP""},{""full_address"":""Thửa đất số 643, tờ bản đồ số 10, đường ĐT 743 , khu phố Khánh Hội, Phường Tân Khánh , Thành phố Hồ Chí Minh, Việt Nam"",""sequence_number"":2,""stop_status"":""PENDING"",""stop_type"":""DELIVERY""}]",,1,PICKUP,AQUA ĐỒNG NAI,,,,,0,0,0,,0,11000,65.98,M3,2026-04-30 07:02:38.961000+00:00,SYNCED,2
85324804671946752,1007,Công Ty Tnhh LX Pantos Việt Nam,FTL,2026-05-11 16:34:11.360857+00:00,2026-05-25 02:10:17.299785+00:00,DELIVERED,2536.0,KG,15.85,M3,S85324804692901888,Phường Long Bình,Thành phố Biên Hòa,Đồng Nai,"Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai",Xã Mỹ Yên,,Tây Ninh,"THUA DAT SO 451, TO BAN DO SO 3, XA MY YEN, TINH TAY NINH, VIET NAM",DELIVERED,50H-87873 - Hồ Ngọc Qúi,17798195,37,KG,2536.0,1,3DaPYHDrwPbSe0tNsrdystABZG5,FTL2605113NUVKST3,COMPLETED,"[{""full_address"":""Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai"",""sequence_number"":1,""stop_status"":""DEPARTED"",""stop_type"":""PICKUP""},{""full_address"":""THUA DAT SO 451, TO BAN DO SO 3, XA MY YEN, TINH TAY NINH, VIET NAM"",""sequence_number"":2,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""}]",50H-87873,1,PICKUP,"DONG NAI BRANCH - MAXIDI VIETNAM CO., LTD",2026-05-12 03:52:55.262000+00:00,2026-05-12 07:34:59.145000+00:00,truck,KG,5000,1,1,CM,1,5000,31.68,M3,2026-05-12 13:53:31.544000+00:00,SYNCED,1
85324804671946752,1007,Công Ty Tnhh LX Pantos Việt Nam,FTL,2026-05-11 16:34:11.360857+00:00,2026-05-25 02:10:17.299785+00:00,DELIVERED,2536.0,KG,15.85,M3,S85324804692901888,Phường Long Bình,Thành phố Biên Hòa,Đồng Nai,"Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai",Xã Mỹ Yên,,Tây Ninh,"THUA DAT SO 451, TO BAN DO SO 3, XA MY YEN, TINH TAY NINH, VIET NAM",DELIVERED,50H-87873 - Hồ Ngọc Qúi,17798195,37,KG,2536.0,1,3DaPYHDrwPbSe0tNsrdystABZG5,FTL2605113NUVKST3,COMPLETED,"[{""full_address"":""Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai"",""sequence_number"":1,""stop_status"":""DEPARTED"",""stop_type"":""PICKUP""},{""full_address"":""THUA DAT SO 451, TO BAN DO SO 3, XA MY YEN, TINH TAY NINH, VIET NAM"",""sequence_number"":2,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""}]",50H-87873,2,DELIVERY,MBW-LONG AN_KHO CN DMX BEN LUC(TAM),2026-05-12 13:53:21.579000+00:00,2026-05-12 13:53:28.538000+00:00,truck,KG,5000,1,1,CM,1,5000,31.68,M3,2026-05-12 13:53:31.544000+00:00,SYNCED,2
85535404551348224,1006,SF | AQUA B2B,FTL,2026-05-12 06:31:02.283396+00:00,2026-05-25 02:08:11.850635+00:00,DELIVERED,3624.0,KG,0.0,M3,S85535404563894272,Phường Long Bình,Thành phố Biên Hòa,Đồng Nai,"IDC Tân Cảng Long Bình, số 10 Phan Đăng Lưu, KP7, phường Long Bình, Biên Hòa, Đồng Nai",Phường Thới An,,Hồ Chí Minh,"Số 1174 Quốc Lộ 1A, Phường Thới An , Thành phố Hồ Chí Minh, Việt Nam",DELIVERED,50H00296,WB202605110137,35,KG,3624.0,1,3Dc3K8Cxu42zCw19pbP2CwXnArE,FTL2605124DWGY0ED,COMPLETED,"[{""full_address"":""IDC Tân Cảng Long Bình, số 10 Phan Đăng Lưu, KP7, phường Long Bình, Biên Hòa, Đồng Nai"",""sequence_number"":1,""stop_status"":""DEPARTED"",""stop_type"":""PICKUP""},{""full_address"":""Số 1174 Quốc Lộ 1A, Phường Thới An , Thành phố Hồ Chí Minh, Việt Nam"",""sequence_number"":2,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""}]",50H-00256,1,PICKUP,AQUA ĐỒNG NAI,2026-05-12 07:40:40.647000+00:00,2026-05-12 09:10:21.594000+00:00,truck,KG,8000,3150,8500,CM,2510,7000,34.65,M3,2026-05-12 09:10:35.527000+00:00,SYNCED,1
85535404551348224,1006,SF | AQUA B2B,FTL,2026-05-12 06:31:02.283396+00:00,2026-05-25 02:08:11.850635+00:00,DELIVERED,3624.0,KG,0.0,M3,S85535404563894272,Phường Long Bình,Thành phố Biên Hòa,Đồng Nai,"IDC Tân Cảng Long Bình, số 10 Phan Đăng Lưu, KP7, phường Long Bình, Biên Hòa, Đồng Nai",Phường Thới An,,Hồ Chí Minh,"Số 1174 Quốc Lộ 1A, Phường Thới An , Thành phố Hồ Chí Minh, Việt Nam",DELIVERED,50H00296,WB202605110137,35,KG,3624.0,1,3Dc3K8Cxu42zCw19pbP2CwXnArE,FTL2605124DWGY0ED,COMPLETED,"[{""full_address"":""IDC Tân Cảng Long Bình, số 10 Phan Đăng Lưu, KP7, phường Long Bình, Biên Hòa, Đồng Nai"",""sequence_number"":1,""stop_status"":""DEPARTED"",""stop_type"":""PICKUP""},{""full_address"":""Số 1174 Quốc Lộ 1A, Phường Thới An , Thành phố Hồ Chí Minh, Việt Nam"",""sequence_number"":2,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""}]",50H-00256,2,DELIVERY,2892 HCM - Kho CN ĐMX Quận 12,2026-05-12 09:10:24.013000+00:00,2026-05-12 09:10:32.962000+00:00,truck,KG,8000,3150,8500,CM,2510,7000,34.65,M3,2026-05-12 09:10:35.527000+00:00,SYNCED,2
85696838082002944,1007,Công Ty Tnhh LX Pantos Việt Nam,FTL,2026-05-12 17:12:31.038716+00:00,2026-05-25 02:10:19.688100+00:00,DELIVERED,4306.0,KG,26.91,M3,S85696838102949888,Phường Long Bình,Thành phố Biên Hòa,Đồng Nai,"Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai",Phường An Phú,,Hồ Chí Minh,"5A/2 DUONG DT 743, KHU PHO 1B, PHUONG AN PHU, THANH PHO HO CHI MINH, V",DELIVERED,50E-38755 - Hà Kim Trung,17815183,39,KG,4306.0,1,3DdJKnlZFhGfwHyakgcW4sUpFlO,FTL260513F0SKDRBQ,COMPLETED,"[{""full_address"":""Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai"",""sequence_number"":1,""stop_status"":""DEPARTED"",""stop_type"":""PICKUP""},{""full_address"":""5A/2 DUONG DT 743, KHU PHO 1B, PHUONG AN PHU, THANH PHO HO CHI MINH, V"",""sequence_number"":2,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""}]",50E-38755,1,PICKUP,"DONG NAI BRANCH - MAXIDI VIETNAM CO., LTD",2026-05-13 07:59:07.094000+00:00,2026-05-13 08:25:18.320000+00:00,truck,KG,8000,2485,9500,CM,2400,8000,47.0,M3,2026-05-13 08:25:34.645000+00:00,SYNCED,1
